都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,種別,住所,方書,緯度,経度,口径,備考
152188,3001000001,新潟県,五泉市,消火栓,青橋,,37.687495,139.157236,200,1
152188,3001000002,新潟県,五泉市,消火栓,青橋,,37.684612,139.151987,75,3
152188,3001000003,新潟県,五泉市,消火栓,青橋,,37.683300,139.151645,150,4
152188,3001000004,新潟県,五泉市,消火栓,青橋,,37.683733,139.150811,150,5
152188,3001000005,新潟県,五泉市,消火栓,青橋,,37.683896,139.150257,150,6
152188,3001000006,新潟県,五泉市,消火栓,青橋,,37.682600,139.149747,75,7
152188,3001000007,新潟県,五泉市,消火栓,青橋甲,,37.685856,139.151562,75,2
152188,3001000008,新潟県,五泉市,消火栓,青橋新田,,37.681448,139.158705,150,1
152188,3001000009,新潟県,五泉市,消火栓,青橋新田,,37.681651,139.156548,150,2
152188,3001000010,新潟県,五泉市,消火栓,青橋新田,,37.680886,139.161633,100,3
152188,3001000011,新潟県,五泉市,消火栓,青橋新田,,37.678452,139.159148,100,4
152188,3001000012,新潟県,五泉市,消火栓,青橋新田,,37.679482,139.157469,100,5
152188,3001000013,新潟県,五泉市,消火栓,青橋新田,,37.677122,139.157941,100,6
152188,3001000014,新潟県,五泉市,消火栓,赤海,,37.741696,139.191223,100,1
152188,3001000015,新潟県,五泉市,消火栓,赤海,,37.742612,139.191631,200,2
152188,3001000016,新潟県,五泉市,消火栓,赤海,,37.740580,139.191590,150,3
152188,3001000017,新潟県,五泉市,消火栓,赤海,,37.738641,139.191624,200,4
152188,3001000018,新潟県,五泉市,消火栓,赤海,,37.745900,139.199956,75,善願１
152188,3001000019,新潟県,五泉市,消火栓,赤海,,37.745773,139.194892,75,善願２
152188,3001000020,新潟県,五泉市,消火栓,赤海,,37.744215,139.199580,75,善願３
152188,3001000021,新潟県,五泉市,消火栓,赤海1丁目,,37.736424,139.187818,125,1
152188,3001000022,新潟県,五泉市,消火栓,赤海1丁目,,37.736193,139.189274,100,2
152188,3001000023,新潟県,五泉市,消火栓,赤海1丁目,,37.737695,139.187244,100,3
152188,3001000024,新潟県,五泉市,消火栓,赤海1丁目,,37.734178,139.187544,100,4
152188,3001000025,新潟県,五泉市,消火栓,赤海1丁目,,37.737684,139.185573,100,5
152188,3001000026,新潟県,五泉市,消火栓,赤海1丁目,,37.733228,139.187823,75,6
152188,3001000027,新潟県,五泉市,消火栓,赤海1丁目,,37.735521,139.186887,100,7
152188,3001000028,新潟県,五泉市,消火栓,赤海2丁目,,37.735535,139.191482,150,1
152188,3001000029,新潟県,五泉市,消火栓,赤海2丁目,,37.737559,139.189462,100,2
152188,3001000030,新潟県,五泉市,消火栓,赤海2丁目,,37.734631,139.194655,150,3
152188,3001000031,新潟県,五泉市,消火栓,赤海2丁目,,37.737467,139.191643,100,4
152188,3001000032,新潟県,五泉市,消火栓,赤海2丁目,,37.735522,139.195124,150,5
152188,3001000033,新潟県,五泉市,消火栓,赤海2丁目,,37.735911,139.190264,75,6
152188,3001000034,新潟県,五泉市,消火栓,赤海2丁目,,37.736435,139.191959,200,7
152188,3001000035,新潟県,五泉市,消火栓,赤海2丁目,,37.737394,139.193807,100,10
152188,3001000036,新潟県,五泉市,消火栓,赤海2丁目,,37.733501,139.194102,75,11
152188,3001000037,新潟県,五泉市,消火栓,赤海2丁目,,37.753164,139.193613,100,12
152188,3001000038,新潟県,五泉市,消火栓,赤羽,,37.728682,139.211047,75,1
152188,3001000039,新潟県,五泉市,消火栓,赤羽,,37.731418,139.208591,100,2
152188,3001000040,新潟県,五泉市,消火栓,赤羽,,37.731975,139.205892,150,3
152188,3001000041,新潟県,五泉市,消火栓,赤羽,,37.729232,139.210287,75,4
152188,3001000042,新潟県,五泉市,消火栓,赤羽,,37.732242,139.207905,150,5
152188,3001000043,新潟県,五泉市,消火栓,曙町,,37.734923,139.198038,100,1
152188,3001000044,新潟県,五泉市,消火栓,曙町,,37.734466,139.199520,100,2
152188,3001000045,新潟県,五泉市,消火栓,曙町,,37.735725,139.198403,100,3
152188,3001000046,新潟県,五泉市,消火栓,旭町,,37.744645,139.179098,100,1
152188,3001000047,新潟県,五泉市,消火栓,旭町,,37.746327,139.180672,250,2
152188,3001000048,新潟県,五泉市,消火栓,旭町,,37.747266,139.180978,250,3
152188,3001000049,新潟県,五泉市,消火栓,旭町,,37.745782,139.181777,75,4
152188,3001000050,新潟県,五泉市,消火栓,愛宕,,37.697084,139.189317,125,愛宕1
152188,3001000051,新潟県,五泉市,消火栓,愛宕,,37.689489,139.192772,75,愛宕7
152188,3001000052,新潟県,五泉市,消火栓,愛宕甲,,37.688042,139.193224,75,愛宕8
152188,3001000053,新潟県,五泉市,消火栓,阿弥陀瀬,,37.666809,139.201198,100,上阿弥陀瀬１
152188,3001000054,新潟県,五泉市,消火栓,阿弥陀瀬,,37.667058,139.204448,75,上阿弥陀瀬２
152188,3001000055,新潟県,五泉市,消火栓,新屋,,37.664964,139.179813,100,1
152188,3001000056,新潟県,五泉市,消火栓,新屋,,37.664032,139.178514,75,2
152188,3001000057,新潟県,五泉市,消火栓,新屋,,37.663705,139.177247,75,3
152188,3001000058,新潟県,五泉市,消火栓,新屋,,37.662492,139.177386,75,4
152188,3001000059,新潟県,五泉市,消火栓,新屋,,37.662002,139.176521,75,5
152188,3001000060,新潟県,五泉市,消火栓,粟島,,37.748219,139.179731,100,1
152188,3001000061,新潟県,五泉市,消火栓,粟島,,37.748200,139.181609,75,2
152188,3001000062,新潟県,五泉市,消火栓,粟島,,37.748736,139.181869,75,3
152188,3001000063,新潟県,五泉市,消火栓,五十嵐新田,,37.718846,139.199062,75,1
152188,3001000064,新潟県,五泉市,消火栓,五十嵐新田,,37.720897,139.198142,75,2
152188,3001000065,新潟県,五泉市,消火栓,五十嵐新田,,37.721845,139.197658,75,3
152188,3001000066,新潟県,五泉市,消火栓,石倉,,37.739967,139.154546,100,1
152188,3001000067,新潟県,五泉市,消火栓,石倉,,37.742885,139.155907,150,石倉団地1
152188,3001000068,新潟県,五泉市,消火栓,石倉,,37.743471,139.156005,150,石倉団地2
152188,3001000069,新潟県,五泉市,消火栓,石倉,,37.744069,139.156096,150,石倉団地3
152188,3001000070,新潟県,五泉市,消火栓,石倉,,37.742776,139.157416,100,石倉団地4
152188,3001000071,新潟県,五泉市,消火栓,石倉,,37.743597,139.157440,100,石倉団地5
152188,3001000072,新潟県,五泉市,消火栓,石曽根,,37.697703,139.187338,75,東小路1
152188,3001000073,新潟県,五泉市,消火栓,石曽根,,37.698601,139.188626,75,啓介団地１
152188,3001000074,新潟県,五泉市,消火栓,石曽根,,37.694531,139.195601,50,五月町1
152188,3001000075,新潟県,五泉市,消火栓,石曽根,,37.694330,139.196789,75,五月町2
152188,3001000076,新潟県,五泉市,消火栓,石曽根,,37.699600,139.188993,125,神明丁1
152188,3001000077,新潟県,五泉市,消火栓,石曽根,,37.698176,139.182882,75,清五郎小路1
152188,3001000078,新潟県,五泉市,消火栓,石曽根,,37.696743,139.186435,75,中央町1
152188,3001000079,新潟県,五泉市,消火栓,石曽根,,37.695480,139.191500,125,八幡通1
152188,3001000080,新潟県,五泉市,消火栓,石曽根,,37.695404,139.196281,150,八幡通2
152188,3001000081,新潟県,五泉市,消火栓,石曽根,,37.695618,139.198810,150,八幡通3
152188,3001000082,新潟県,五泉市,消火栓,石曽根,,37.695021,139.200977,150,八幡通4
152188,3001000083,新潟県,五泉市,消火栓,石曽根,,37.697013,139.192880,75,日の出町1-1
152188,3001000084,新潟県,五泉市,消火栓,石曽根,,37.696538,139.192307,100,日の出町1-2
152188,3001000085,新潟県,五泉市,消火栓,石曽根,,37.698543,139.190982,75,日の出町2-1
152188,3001000086,新潟県,五泉市,消火栓,石曽根,,37.697844,139.193517,300,日の出町3-1
152188,3001000087,新潟県,五泉市,消火栓,石曽根,,37.697295,139.193195,75,日の出町3-2
152188,3001000088,新潟県,五泉市,消火栓,石曽根,,37.695487,139.193711,300,日の出町3-3
152188,3001000089,新潟県,五泉市,消火栓,石曽根,,37.696091,139.190955,75,日の出町4-1
152188,3001000090,新潟県,五泉市,消火栓,石曽根,,37.697718,139.192272,100,日の出町5-1
152188,3001000091,新潟県,五泉市,消火栓,石曽根,,37.698458,139.192630,75,日の出町5-2
152188,3001000092,新潟県,五泉市,消火栓,石曽根,,37.698901,139.192008,75,日の出町5-3
152188,3001000093,新潟県,五泉市,消火栓,石曽根,,37.699379,139.193497,75,日の出町5-4
152188,3001000094,新潟県,五泉市,消火栓,石曽根,,37.697526,139.191395,100,日の出町6-1
152188,3001000095,新潟県,五泉市,消火栓,石曽根,,37.696227,139.182187,125,本村1-1
152188,3001000096,新潟県,五泉市,消火栓,石曽根,,37.697065,139.183978,125,本村2-1
152188,3001000097,新潟県,五泉市,消火栓,石曽根,,37.698173,139.186192,125,本村3-1
152188,3001000098,新潟県,五泉市,消火栓,石曽根,,37.698812,139.187475,125,本村3-2
152188,3001000099,新潟県,五泉市,消火栓,石曽根,,37.696559,139.187841,75,本村7-1
152188,3001000100,新潟県,五泉市,消火栓,石曽根,,37.698397,139.189164,150,本村7-2
152188,3001000101,新潟県,五泉市,消火栓,石曽根,,37.697154,139.186769,75,本村8-1
152188,3001000102,新潟県,五泉市,消火栓,石曽根,,37.695764,139.186466,75,本村8-2
152188,3001000103,新潟県,五泉市,消火栓,石曽根,,37.697359,139.184573,125,本村中通り１
152188,3001000104,新潟県,五泉市,消火栓,石曽根,,37.699385,139.193470,75,宮野下4
152188,3001000105,新潟県,五泉市,消火栓,石曽根新,,37.695738,139.187858,75,愛宕2
152188,3001000106,新潟県,五泉市,消火栓,伊勢の川,,37.746289,139.174399,75,1
152188,3001000107,新潟県,五泉市,消火栓,伊勢の川,,37.747608,139.174227,100,2
152188,3001000108,新潟県,五泉市,消火栓,伊勢の川,,37.747423,139.173006,150,3
152188,3001000109,新潟県,五泉市,消火栓,伊勢の川,,37.748914,139.173573,250,4
152188,3001000110,新潟県,五泉市,消火栓,伊勢の川,,37.749012,139.171374,100,5
152188,3001000111,新潟県,五泉市,消火栓,伊勢の川,,37.748407,139.175018,75,6
152188,3001000112,新潟県,五泉市,消火栓,一本杉,,37.752071,139.199761,125,１
152188,3001000113,新潟県,五泉市,消火栓,一本杉,,37.754885,139.200059,125,２
152188,3001000114,新潟県,五泉市,消火栓,一本杉,,37.754775,139.197717,75,３
152188,3001000115,新潟県,五泉市,消火栓,一本杉,,37.756463,139.198914,125,４
152188,3001000116,新潟県,五泉市,消火栓,一本杉,,37.756721,139.197220,125,５
152188,3001000117,新潟県,五泉市,消火栓,一本杉,,37.758023,139.199237,100,６
152188,3001000118,新潟県,五泉市,消火栓,一本杉,,37.757470,139.195613,125,７
152188,3001000119,新潟県,五泉市,消火栓,一本杉,,37.756453,139.200613,75,８
152188,3001000120,新潟県,五泉市,消火栓,一本杉,,37.755287,139.197075,75,９
152188,3001000121,新潟県,五泉市,消火栓,一本杉,,37.756946,139.194436,75,１０
152188,3001000122,新潟県,五泉市,消火栓,一本杉,,37.759317,139.197628,100,１１
152188,3001000123,新潟県,五泉市,消火栓,一本杉,,37.754757,139.201274,75,１２
152188,3001000124,新潟県,五泉市,消火栓,泉田,,37.727407,139.181072,150,1
152188,3001000125,新潟県,五泉市,消火栓,泉田,,37.725106,139.182252,150,2
152188,3001000126,新潟県,五泉市,消火栓,泉田,,37.728176,139.178897,300,3
152188,3001000127,新潟県,五泉市,消火栓,泉町1丁目,,37.741451,139.173498,125,1
152188,3001000128,新潟県,五泉市,消火栓,泉町1丁目,,37.741616,139.171690,125,2
152188,3001000129,新潟県,五泉市,消火栓,泉町1丁目,,37.742859,139.172168,75,3
152188,3001000130,新潟県,五泉市,消火栓,泉町1丁目,,37.744087,139.171497,300,4
152188,3001000131,新潟県,五泉市,消火栓,泉町1丁目,,37.742217,139.172932,75,5
152188,3001000132,新潟県,五泉市,消火栓,泉町2丁目,,37.741731,139.171049,75,1
152188,3001000133,新潟県,五泉市,消火栓,泉町2丁目,,37.741909,139.168960,75,2
152188,3001000134,新潟県,五泉市,消火栓,泉町2丁目,,37.742032,139.167354,75,3
152188,3001000135,新潟県,五泉市,消火栓,泉町2丁目,,37.743102,139.167619,100,4
152188,3001000136,新潟県,五泉市,消火栓,泉町2丁目,,37.742719,139.170943,100,5
152188,3001000137,新潟県,五泉市,消火栓,今泉,,37.727354,139.177425,125,1
152188,3001000138,新潟県,五泉市,消火栓,今泉,,37.725857,139.178271,150,2
152188,3001000139,新潟県,五泉市,消火栓,今泉,,37.725839,139.175912,75,3
152188,3001000140,新潟県,五泉市,消火栓,今泉,,37.726381,139.172446,75,4
152188,3001000141,新潟県,五泉市,消火栓,今泉,,37.727207,139.168776,75,5
152188,3001000142,新潟県,五泉市,消火栓,今泉,,37.726054,139.174135,75,6
152188,3001000143,新潟県,五泉市,消火栓,今泉,,37.726714,139.170493,75,7
152188,3001000144,新潟県,五泉市,消火栓,今泉,,37.725171,139.180343,125,8
152188,3001000145,新潟県,五泉市,消火栓,今泉,,37.727151,139.175001,100,9
152188,3001000146,新潟県,五泉市,消火栓,今泉,,37.724578,139.178686,100,10
152188,3001000147,新潟県,五泉市,消火栓,今泉,,37.728232,139.166621,450,11
152188,3001000148,新潟県,五泉市,消火栓,今泉,,37.733459,139.170789,400,12
152188,3001000149,新潟県,五泉市,消火栓,今泉,,37.734414,139.170833,100,13
152188,3001000150,新潟県,五泉市,消火栓,今泉,,37.728288,139.168649,450,14
152188,3001000151,新潟県,五泉市,消火栓,今泉,,37.727349,139.167129,75,15
152188,3001000152,新潟県,五泉市,消火栓,今泉,,37.733483,139.172339,100,横町2丁目5
152188,3001000153,新潟県,五泉市,消火栓,上木越,,37.706732,139.201123,100,聖人１
152188,3001000154,新潟県,五泉市,消火栓,上木越,,37.703206,139.204659,75,侭の上１
152188,3001000155,新潟県,五泉市,消火栓,上木越,,37.702931,139.206216,75,侭の上２
152188,3001000156,新潟県,五泉市,消火栓,上木越,,37.701113,139.205495,100,侭の上３
152188,3001000157,新潟県,五泉市,消火栓,上木越甲,,37.708486,139.204514,75,三ノ宮１
152188,3001000158,新潟県,五泉市,消火栓,上木越甲,,37.710597,139.206323,75,三ノ宮２
152188,3001000159,新潟県,五泉市,消火栓,上木越甲,,37.704479,139.206229,75,三ノ宮３
152188,3001000160,新潟県,五泉市,消火栓,上木越甲,,37.708368,139.207503,75,三ノ宮４
152188,3001000161,新潟県,五泉市,消火栓,上木越甲,,37.707291,139.202572,75,聖人２
152188,3001000162,新潟県,五泉市,消火栓,上木越甲,,37.711277,139.203602,75,高内１
152188,3001000163,新潟県,五泉市,消火栓,上野,,37.670686,139.147183,100,1
152188,3001000164,新潟県,五泉市,消火栓,上野,,37.669335,139.147318,100,2
152188,3001000165,新潟県,五泉市,消火栓,上野,,37.671244,139.148595,100,3
152188,3001000166,新潟県,五泉市,消火栓,駅前1丁目,,37.735081,139.179676,100,1
152188,3001000167,新潟県,五泉市,消火栓,駅前1丁目,,37.736141,139.179948,100,2
152188,3001000168,新潟県,五泉市,消火栓,駅前1丁目,,37.736872,139.180152,100,3
152188,3001000169,新潟県,五泉市,消火栓,駅前1丁目,,37.736455,139.178514,100,4
152188,3001000170,新潟県,五泉市,消火栓,駅前1丁目,,37.735540,139.178285,75,5
152188,3001000171,新潟県,五泉市,消火栓,駅前1丁目,,37.735525,139.180653,100,6
152188,3001000172,新潟県,五泉市,消火栓,駅前2丁目,,37.735966,139.181787,100,1
152188,3001000173,新潟県,五泉市,消火栓,駅前2丁目,,37.735332,139.182881,100,2
152188,3001000174,新潟県,五泉市,消火栓,駅前2丁目,,37.733913,139.183115,100,3
152188,3001000175,新潟県,五泉市,消火栓,駅前2丁目,,37.734323,139.181640,100,4
152188,3001000176,新潟県,五泉市,消火栓,駅前2丁目,,37.735349,139.181619,100,5
152188,3001000177,新潟県,五泉市,消火栓,駅前2丁目,,37.734613,139.183036,100,6
152188,3001000178,新潟県,五泉市,消火栓,駅前2丁目,,37.736782,139.181097,75,7
152188,3001000179,新潟県,五泉市,消火栓,駅前2丁目,,37.734864,139.180869,75,8
152188,3001000180,新潟県,五泉市,消火栓,大川前,,37.747182,139.176671,125,1
152188,3001000181,新潟県,五泉市,消火栓,大川前,,37.746461,139.177119,75,2
152188,3001000182,新潟県,五泉市,消火栓,大川前,,37.748488,139.176617,125,3
152188,3001000183,新潟県,五泉市,消火栓,大川前,,37.745693,139.177794,75,4
152188,3001000184,新潟県,五泉市,消火栓,大蔵,,37.703342,139.220893,200,1
152188,3001000185,新潟県,五泉市,消火栓,大蔵,,37.702160,139.221392,200,2
152188,3001000186,新潟県,五泉市,消火栓,大蔵,,37.699674,139.220376,200,3
152188,3001000187,新潟県,五泉市,消火栓,大蔵,,37.705545,139.221125,200,4
152188,3001000188,新潟県,五泉市,消火栓,大蔵,,37.701095,139.220587,200,5
152188,3001000189,新潟県,五泉市,消火栓,大蔵,,37.700388,139.222239,75,6
152188,3001000190,新潟県,五泉市,消火栓,大沢,,37.715548,139.144102,75,1
152188,3001000191,新潟県,五泉市,消火栓,太田,,37.747220,139.182016,75,1
152188,3001000192,新潟県,五泉市,消火栓,太田,,37.744964,139.183612,250,2
152188,3001000193,新潟県,五泉市,消火栓,太田,,37.749056,139.182198,75,3
152188,3001000194,新潟県,五泉市,消火栓,太田,,37.744027,139.183727,100,4
152188,3001000195,新潟県,五泉市,消火栓,太田,,37.743586,139.185371,200,5
152188,3001000196,新潟県,五泉市,消火栓,太田1丁目,,37.740629,139.185634,75,1
152188,3001000197,新潟県,五泉市,消火栓,太田1丁目,,37.738351,139.185902,100,2
152188,3001000198,新潟県,五泉市,消火栓,太田1丁目,,37.739091,139.187898,100,3
152188,3001000199,新潟県,五泉市,消火栓,太田1丁目,,37.739595,139.189459,100,4
152188,3001000200,新潟県,五泉市,消火栓,太田1丁目,,37.738653,139.189388,100,5
152188,3001000201,新潟県,五泉市,消火栓,太田1丁目,,37.743674,139.181476,250,6
152188,3001000202,新潟県,五泉市,消火栓,太田1丁目,,37.740393,139.184473,75,7
152188,3001000203,新潟県,五泉市,消火栓,太田1丁目,,37.742330,139.182542,100,8
152188,3001000204,新潟県,五泉市,消火栓,太田2丁目,,37.740746,139.189633,75,1
152188,3001000205,新潟県,五泉市,消火栓,太田2丁目,,37.740822,139.186704,100,2
152188,3001000206,新潟県,五泉市,消火栓,太田2丁目,,37.742407,139.185606,75,3
152188,3001000207,新潟県,五泉市,消火栓,太田2丁目,,37.742231,139.189615,75,4
152188,3001000208,新潟県,五泉市,消火栓,太田2丁目,,37.741692,139.188955,100,5
152188,3001000209,新潟県,五泉市,消火栓,太田2丁目,,37.741632,139.185483,75,6
152188,3001000210,新潟県,五泉市,消火栓,太田新田,,37.745033,139.189746,75,1
152188,3001000211,新潟県,五泉市,消火栓,太田新田,,37.745760,139.190473,75,2
152188,3001000212,新潟県,五泉市,消火栓,太田新田,,37.743718,139.189639,75,3
152188,3001000213,新潟県,五泉市,消火栓,太田新田,,37.742843,139.187558,75,4
152188,3001000214,新潟県,五泉市,消火栓,太田新田,,37.744858,139.192417,75,5
152188,3001000215,新潟県,五泉市,消火栓,太田新田,,37.744874,139.192488,250,6
152188,3001000216,新潟県,五泉市,消火栓,太田新田,,37.744831,139.187314,250,7
152188,3001000217,新潟県,五泉市,消火栓,太田新田,,37.744881,139.185941,250,8
152188,3001000218,新潟県,五泉市,消火栓,太田新田,,37.744230,139.190881,75,9
152188,3001000219,新潟県,五泉市,消火栓,大谷,,37.731686,139.248590,75,１
152188,3001000220,新潟県,五泉市,消火栓,大谷,,37.730755,139.249296,125,２
152188,3001000221,新潟県,五泉市,消火栓,大原,,37.663286,139.183343,75,1
152188,3001000222,新潟県,五泉市,消火栓,大原,,37.661518,139.184115,75,2
152188,3001000223,新潟県,五泉市,消火栓,大原,,37.664905,139.182473,100,3
152188,3001000224,新潟県,五泉市,消火栓,荻曽根,,37.741442,139.164974,75,1
152188,3001000225,新潟県,五泉市,消火栓,荻曽根,,37.740980,139.164416,75,2
152188,3001000226,新潟県,五泉市,消火栓,荻曽根,,37.740634,139.164733,75,3
152188,3001000227,新潟県,五泉市,消火栓,荻曽根,,37.738577,139.164265,75,4
152188,3001000228,新潟県,五泉市,消火栓,荻曽根,,37.738905,139.165856,100,5
152188,3001000229,新潟県,五泉市,消火栓,荻曽根,,37.739498,139.164277,75,6
152188,3001000230,新潟県,五泉市,消火栓,荻野島,,37.741706,139.230180,75,2
152188,3001000231,新潟県,五泉市,消火栓,尾白,,37.736083,139.232301,200,１
152188,3001000232,新潟県,五泉市,消火栓,尾白,,37.734764,139.232133,200,２
152188,3001000233,新潟県,五泉市,消火栓,小山田,,37.731799,139.239626,75,１
152188,3001000234,新潟県,五泉市,消火栓,小山田,,37.729262,139.240075,75,２
152188,3001000235,新潟県,五泉市,消火栓,小山田,,37.725936,139.238600,150,３
152188,3001000236,新潟県,五泉市,消火栓,小山田,,37.727235,139.241438,150,４
152188,3001000237,新潟県,五泉市,消火栓,小山田,,37.725391,139.237230,150,５
152188,3001000238,新潟県,五泉市,消火栓,小山田,,37.724803,139.235884,150,６
152188,3001000239,新潟県,五泉市,消火栓,小山田,,37.724064,139.235341,100,７
152188,3001000240,新潟県,五泉市,消火栓,小山田,,37.728345,139.238544,75,８
152188,3001000241,新潟県,五泉市,消火栓,学校町,,37.744592,139.177179,125,1
152188,3001000242,新潟県,五泉市,消火栓,学校町,,37.744531,139.178007,125,2
152188,3001000243,新潟県,五泉市,消火栓,学校町,,37.743356,139.177525,100,3
152188,3001000244,新潟県,五泉市,消火栓,学校町,,37.743876,139.176571,100,4
152188,3001000245,新潟県,五泉市,消火栓,上大蒲原,,37.653355,139.148936,100,1
152188,3001000246,新潟県,五泉市,消火栓,上大蒲原,,37.652684,139.149317,150,2
152188,3001000247,新潟県,五泉市,消火栓,上大蒲原,,37.652955,139.147660,150,3
152188,3001000248,新潟県,五泉市,消火栓,上大蒲原,,37.652521,139.146879,75,4
152188,3001000249,新潟県,五泉市,消火栓,上大蒲原,,37.653017,139.146337,150,5
152188,3001000250,新潟県,五泉市,消火栓,上大蒲原,,37.649579,139.152625,150,6
152188,3001000251,新潟県,五泉市,消火栓,上大蒲原,,37.652981,139.142705,150,7
152188,3001000252,新潟県,五泉市,消火栓,上戸倉,,37.636977,139.164546,150,1
152188,3001000253,新潟県,五泉市,消火栓,上戸倉,,37.635659,139.162281,75,2
152188,3001000254,新潟県,五泉市,消火栓,上戸倉,,37.634871,139.163369,100,3
152188,3001000255,新潟県,五泉市,消火栓,上戸倉,,37.633845,139.163422,100,4
152188,3001000256,新潟県,五泉市,消火栓,上戸倉,,37.632685,139.162617,100,5
152188,3001000257,新潟県,五泉市,消火栓,上戸倉,,37.635407,139.164611,100,6
152188,3001000258,新潟県,五泉市,消火栓,柄沢,,37.696531,139.219365,75,１
152188,3001000259,新潟県,五泉市,消火栓,刈羽,,37.689191,139.139588,100,1
152188,3001000260,新潟県,五泉市,消火栓,刈羽,,37.686642,139.138149,100,2
152188,3001000261,新潟県,五泉市,消火栓,刈羽,,37.685770,139.132694,100,4
152188,3001000262,新潟県,五泉市,消火栓,刈羽,,37.685437,139.141883,100,5
152188,3001000263,新潟県,五泉市,消火栓,刈羽,,37.685195,139.140497,100,6
152188,3001000264,新潟県,五泉市,消火栓,刈羽,,37.684078,139.136572,100,7
152188,3001000265,新潟県,五泉市,消火栓,刈羽,,37.691642,139.141064,100,8
152188,3001000266,新潟県,五泉市,消火栓,刈羽丙,,37.686222,139.141170,150,9
152188,3001000267,新潟県,五泉市,消火栓,川瀬,,37.718943,139.194601,150,1
152188,3001000268,新潟県,五泉市,消火栓,川瀬,,37.726156,139.193042,100,2
152188,3001000269,新潟県,五泉市,消火栓,川瀬,,37.727168,139.193608,100,3
152188,3001000270,新潟県,五泉市,消火栓,川瀬,,37.727406,139.194679,75,4
152188,3001000271,新潟県,五泉市,消火栓,川瀬,,37.729179,139.195154,75,5
152188,3001000272,新潟県,五泉市,消火栓,川瀬,,37.730998,139.198245,75,6
152188,3001000273,新潟県,五泉市,消火栓,川瀬,,37.729728,139.196886,75,7
152188,3001000274,新潟県,五泉市,消火栓,川瀬,,37.731137,139.199098,100,8
152188,3001000275,新潟県,五泉市,消火栓,川瀬,,37.730092,139.200052,100,9
152188,3001000276,新潟県,五泉市,消火栓,川瀬,,37.724933,139.193024,100,10
152188,3001000277,新潟県,五泉市,消火栓,川瀬,,37.728681,139.188551,75,11
152188,3001000278,新潟県,五泉市,消火栓,川瀬,,37.730147,139.193401,200,12
152188,3001000279,新潟県,五泉市,消火栓,川瀬,,37.732971,139.192035,100,13
152188,3001000280,新潟県,五泉市,消火栓,川瀬,,37.734427,139.190034,100,14
152188,3001000281,新潟県,五泉市,消火栓,川瀬,,37.723866,139.194283,100,15
152188,3001000282,新潟県,五泉市,消火栓,川内,,37.679255,139.210266,100,1
152188,3001000283,新潟県,五泉市,消火栓,川内,,37.678676,139.210824,75,2
152188,3001000284,新潟県,五泉市,消火栓,川内,,37.677953,139.212523,100,3
152188,3001000285,新潟県,五泉市,消火栓,川内,,37.676280,139.211354,150,4
152188,3001000286,新潟県,五泉市,消火栓,川内,,37.676675,139.214160,200,5
152188,3001000287,新潟県,五泉市,消火栓,木越,,37.719841,139.184671,100,1
152188,3001000288,新潟県,五泉市,消火栓,木越,,37.719676,139.186538,100,2
152188,3001000289,新潟県,五泉市,消火栓,木越,,37.721098,139.187760,150,3
152188,3001000290,新潟県,五泉市,消火栓,木越,,37.720289,139.189630,125,4
152188,3001000291,新潟県,五泉市,消火栓,木越,,37.719501,139.190128,125,5
152188,3001000292,新潟県,五泉市,消火栓,木越,,37.722539,139.184838,150,15
152188,3001000293,新潟県,五泉市,消火栓,木越,,37.720554,139.190990,100,16
152188,3001000294,新潟県,五泉市,消火栓,木越,,37.720975,139.177380,100,17
152188,3001000295,新潟県,五泉市,消火栓,木越,,37.721030,139.185018,100,18
152188,3001000296,新潟県,五泉市,消火栓,木越,,37.723731,139.185713,75,19
152188,3001000297,新潟県,五泉市,消火栓,木越,,37.725168,139.177385,75,20
152188,3001000298,新潟県,五泉市,消火栓,木越,,37.723617,139.184000,100,21
152188,3001000299,新潟県,五泉市,消火栓,木越,,37.724194,139.185158,75,22
152188,3001000300,新潟県,五泉市,消火栓,木越,,37.719215,139.177506,100,24
152188,3001000301,新潟県,五泉市,消火栓,木越,,37.716958,139.177397,100,25
152188,3001000302,新潟県,五泉市,消火栓,木越,,37.719048,139.182602,500,26
152188,3001000303,新潟県,五泉市,消火栓,木越,,37.719283,139.182543,500,27
152188,3001000304,新潟県,五泉市,消火栓,木越,,37.717535,139.191948,150,木越６
152188,3001000305,新潟県,五泉市,消火栓,木越,,37.724277,139.182823,125,白山団地1
152188,3001000306,新潟県,五泉市,消火栓,木越,,37.723875,139.183206,125,白山団地2
152188,3001000307,新潟県,五泉市,消火栓,木越,,37.723498,139.183165,100,白山団地3
152188,3001000308,新潟県,五泉市,消火栓,木越,,37.723533,139.181637,150,白山団地4
152188,3001000309,新潟県,五泉市,消火栓,木越,,37.722775,139.182432,100,白山団地5
152188,3001000310,新潟県,五泉市,消火栓,木越,,37.723553,139.180265,150,白山団地6
152188,3001000311,新潟県,五泉市,消火栓,木越,,37.714793,139.190963,75,木越１０
152188,3001000312,新潟県,五泉市,消火栓,木越,,37.714633,139.188598,75,木越１１
152188,3001000313,新潟県,五泉市,消火栓,木越,,37.714399,139.192305,150,木越１２
152188,3001000314,新潟県,五泉市,消火栓,木越,,37.713589,139.194058,150,木越１４
152188,3001000315,新潟県,五泉市,消火栓,木越,,37.713976,139.185976,75,木越２３
